ID;Question;qTypesCount;qTransCount;qOutputType;aggre;allocation;amount;boolfield;conamount;covamount;distanceBand;distfield;eveconamount;eveconobjconpro;event;eventquality;field;grid;location;network;networkquality;objconamount;objconobjconpro;object;objectquality;placename;proportion
812;Which state contains the biggest number of rivers;4;2;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
170;Which state contains the highest point in USA;3;1;object;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0
645;Which state has the biggest elevation of those the Colorado river traverses;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0
422;Which state has the biggest population and intersects with arkansas;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
427;Which state has the biggest population and intersects with california;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
491;Which state has the biggest population and intersects with mississippi river;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
636;Which state has the biggest population and intersects with nevada;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
485;Which state has the biggest population and intersects with oklahoma;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
419;Which state has the biggest population and intersects with rio grande river;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
423;Which state has the biggest population and intersects with texas;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
428;Which state has the biggest population and intersects with texas;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
689;Which state has the biggest population and intersects with texas;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
690;Which state has the biggest population and intersects with texas;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
431;Which state has the biggest population and intersects with the mississippi river;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
691;Which state has the biggest population and intersects with the mississippi river;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
429;Which state has the biggest population and intersects with the state with the biggest population;5;3;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
430;Which state has the biggest population and intersects with the state with the lowest point in the USA;7;3;object;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;5;0;0;0
862;Which state has the capital with biggest population;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
657;Which state has the capital with the biggest population;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
673;Which state has the capital with the fewest population;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
650;Which state has the city with the biggest population;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
651;Which state has the city with the biggest population;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
658;Which state has the city with the biggest population;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
820;Which state has the city with the biggest population;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
842;Which state has the city with the biggest population in Montana;6;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0
576;Which state has the fewest population and intersects with ohio;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
580;Which state has the fewest population and intersects with texas;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
582;Which state has the fewest population and intersects with the mississippi river;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
581;Which state has the fewest population and intersects with the most states;6;3;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
583;Which state has the fewest population and intersects with the the longest river;7;3;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0
577;Which state has the fewest population and intersects with wyoming;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
825;Which state has the lowest elevation and intersects with Idaho;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0
663;Which state has the river with the biggest length;5;2;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
823;Which state has the river with the biggest length;5;2;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
671;Which state has the river with the shortest length;5;2;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
835;Which state has the smallest size and intersects with texas;5;2;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
638;Which state intersects with most other states;4;2;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
809;Which state intersects with the biggest number of states;4;2;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
810;Which state intersects with the biggest number of states;4;2;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
640;Which state intersects with the least states;4;2;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
641;Which state intersects with the least states excluding Alaska and excluding Hawaii;5;3;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
642;Which state intersects with the most states;4;2;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
643;Which state intersects with the state with the smallest population;4;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
751;Which state 's high point is higher than that of Colorado;6;3;object;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0
729;Which states contain at least 1 major rivers;4;2;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
739;Which states have a capital that has the biggest elevation in the state;7;4;object;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;4;0;0;0
876;Which states have elevation bigger than the biggest elevation in colorado;6;3;object;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0
877;Which states have elevation bigger than the biggest elevation in texas;6;3;object;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0
712;Which states intersect with states that intersect with states that intersect with florida;5;3;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
713;Which states intersect with states that intersect with states that intersect with states that intersect with texas;6;4;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
714;Which states intersect with states that intersect with the state with the largest population;5;3;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
262;Which states intersect with the longest river;5;2;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
859;Which states intersect with the river that has the biggest length in the USA;6;2;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
867;Which states intersect with the river with the biggest length;5;2;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
868;Which states intersect with the river with the biggest length;5;2;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
196;Which states intersect with the river with the biggest length in Texas;6;2;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
878;Which states intersect with the river with the biggest length in the United States;6;2;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
723;Which states intersect with the state that has the biggest number of cities;5;3;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
724;Which states intersect with the state that has the biggest number of major cities;5;3;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
721;Which states intersect with the state that has the biggest population;4;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
722;Which states intersect with the state that intersects with the biggest number of states;5;3;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
726;Which states intersect with the states that have the biggest number of cities;5;3;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
